xx,yy,time
45.367,446.033,42
185.875,446.688,42
318.786,446,42
352.7,446.7,42
416.731,445.885,42
525.786,446,42
566.885,446.115,42
176.833,447.633,42
167.5,448.265,42
195.167,448.233,42
407.786,448,42
550.857,447.786,42
36.167,449.25,42
204.625,449.125,42
235.9,448.9,42
309.571,448.643,42
343.5,448.875,42
213.9,449.9,42
387.324,450.676,42
397.3,449.6,42
534.115,449.885,42
158.423,450.808,42
223.214,451,42
246,450.786,42
300.286,451.286,42
334,450.786,42
576.955,450.864,42
586.5,451.3,42
26.962,452.346,42
324.967,452.833,42
377.6,452.55,42
559.25,451.917,42
358.875,453.75,42
368.1,452.9,42
542.967,453.367,42
148.962,453.654,42
291.5,453,42
189.265,455.324,42
316.033,455.367,42
349.794,455.676,42
413.318,455.227,42
526.5,455.5,42
568.5,455.3,42
42.885,456.115,42
198.625,456.812,42
229.5,457.192,42
403.115,456.269,42
581.864,456.318,42
175.75,456.875,42
340.9,457.433,42
166.367,458.033,42
218.056,458.278,42
306.9,457.9,42
393.654,458.038,42
551.7,457.4,42
594.167,457.75,42
33.643,458.857,42
331.222,459.722,42
384.033,459.633,42
157.125,460.625,42
297.786,460,42
536,459.786,42
24.562,461.312,42
365.214,461.286,42
577,460.7,42
50,462,42
322.214,462,42
374,461.786,42
560,461.5,42
586.136,462.773,42
181.9,464.1,42
190.643,464.071,42
346.643,464.571,42
409,464,42
16.1,465.1,42
40.269,465.115,42
313.5,464.875,42
399.367,464.967,42
568.8,464.8,42
172,465.786,42
203.375,465.375,42
337.688,466.188,42
212.071,466.643,42
221.654,466.962,42
304.167,467.25,42
390.115,466.885,42
31,468,42
329.038,468.577,42
381.409,468.136,42
428.5,467.5,42
7.136,468.591,42
162.786,468.643,42
284.318,470.045,42
369.591,469.864,42
22.324,471.676,42
47.654,470.962,42
154.033,471.367,42
320.033,471.633,42
361.136,470.591,42
633.643,471.143,42
178.033,472.633,42
187.441,472.735,42
343.25,472.167,42
351.4,473,42
574.409,471.864,42
196.833,472.611,42
38.808,474.577,42
206.115,473.885,42
311,474,42
396.5,474,42
14.045,475.136,42
169.25,475.062,42
215.9,474.9,42
336.417,475.083,42
386.722,474.944,42
565.75,475.917,42
582.731,475.885,42
29.833,477.7,42
55.233,477.1,42
301.833,477.7,42
376.6,476.6,42
2.833,477.667,42
160.214,478.143,42
182.333,477.167,42
327.9,477.967,42
344.056,478.833,42
358.5,478.786,42
571.625,478.625,42
46.3,478.9,42
187.786,478.929,42
318.7,479.1,42
403.5,479,42
107.382,2.088,43
362.318,1.682,43
438.5,1,43
632.3,0.9,43
117.9,2.967,43
431.7,2.5,43
127.5,4.071,43
353.438,4.625,43
389.5,4.071,43
136.7,5.233,43
326.045,4.682,43
378.929,5.5,43
399.409,5.591,43
421,4.7,43
443.083,5.25,43
146.115,5.885,43
410,6,43
26.5,7.5,43
638.9,6.3,43
370,7.786,43
316.409,9.864,43
360.375,10.812,43
631.5,10.071,43
112.318,10.955,43
333.25,11.083,43
15.375,11.375,43
122,11.786,43
131.214,13,43
350.967,13.367,43
385.346,12.731,43
140.885,14.269,43
150.885,14.885,43
377.214,14.5,43
394.571,15,43
324.038,15.654,43
341.633,16.033,43
556.409,15.864,43
638.4,15.7,43
625.214,17,43
388.833,18.5,43
25.864,19.591,43
332.333,20.5,43
358,19.786,43
565.885,19.885,43
15.375,21.375,43
135.417,22.333,43
383.633,22.033,43
616.786,22,43
145.367,22.967,43
156.417,23.083,43
349,22.786,43
538.5,23.3,43
374.214,24,43
392.591,24.773,43
167.423,25.962,43
340,26,43
365.214,26.143,43
597.5,26.071,43
34.4,27.1,43
608.5,26.667,43
556.967,28.367,43
577.409,27.864,43
587.885,27.885,43
356.143,29.286,43
24.682,30.318,43
140.318,30.682,43
150.75,30.833,43
382.167,31.367,43
548.967,31.367,43
347.367,32.167,43
372.857,33.286,43
31,32.833,43
161,33.5,43
602.864,34.227,43
608.9,33.7,43
615.1,33.9,43
49.115,35.115,43
336.875,35.5,43
363.441,35.735,43
593.423,36.192,43
37.227,36.682,43
166.667,36.333,43
172.833,36.75,43
572.25,36.833,43
583.5,36.5,43
354.5,38.333,43
28.071,39.5,43
43.278,38.611,43
65.333,39.083,43
18.682,40.318,43
633.5,40.071,43
154.8,41.1,43
559.5,41.3,43
609.115,41.115,43
56.136,42.045,43
345.136,42.045,43
371.269,42.731,43
46.318,44.318,43
165.136,43.409,43
599.786,44,43
361.9,44.9,43
578.967,45.633,43
37.286,46.286,43
569,46,43
589.262,46.452,43
626,45.786,43
27.46,48.1,43
352.808,47.577,43
519.375,46.625,43
616.167,47.367,43
62.75,49.583,43
173.5,49.357,43
18.2,50.2,43
606.5,50.5,43
52.929,51.5,43
158.318,50.682,43
166.429,51,43
343.083,50.75,43
369.071,51.643,43
43.786,53.357,43
184.7,53,43
596.967,53.367,43
632.5,52.214,43
178.333,53.5,43
359.633,54.033,43
34.433,55.633,43
572.857,55.286,43
582.967,55.367,43
621.864,54.409,43
25.083,57.25,43
350.346,56.962,43
613.1,57.1,43
166.115,57.885,43
5.5,59.5,43
15.5,59.5,43
176.5,60.333,43
340.885,60.115,43
560,60,43
604,59.786,43
49.917,60.583,43
367,61,43
413.409,62.136,43
628.682,61.591,43
41,63,43
186.5,62.955,43
595.214,63,43
357.786,64,43
619.9,63.9,43
31.833,64.967,43
22.318,66.318,43
348.682,66.318,43
611.038,66.577,43
56.038,67.654,43
636,68,43
11.833,68.389,43
328.5,68.667,43
338.5,69.5,43
602.071,69.5,43
47.167,70.233,43
626.808,70.423,43
38.038,72.346,43
592.654,72.038,43
199.227,73.227,43
617.5,72.929,43
28.885,74.115,43
355.5,73.938,43
19.083,75.25,43
62.8,74.8,43
346.033,75.633,43
608.714,75.714,43
53.75,77.062,43
184.864,76.955,43
340.318,77.773,43
634,77,43
334,77.786,43
44.714,79.714,43
599.286,78.857,43
624.714,79.571,43
35.444,81.556,43
69.5,80.929,43
615.5,82.125,43
352.214,83,43
361.917,83.25,43
23.333,83.417,43
60.115,84.115,43
343.143,84.357,43
372.125,85.25,43
607,85,43
50.929,86.5,43
324,86,43
631.25,86.125,43
314.115,86.885,43
334,87.214,43
594.409,88.136,43
622.375,88.812,43
41.714,88.714,43
613.312,91.125,43
26.227,92.818,43
78.8,91.9,43
348.1,91.9,43
357.75,91.938,43
586,91.786,43
366.967,93.367,43
637.857,93.214,43
56.9,93.9,43
604,93.786,43
35,95.214,43
318.929,95.5,43
328.967,95.367,43
339.206,95.206,43
376.864,94.955,43
628.967,95.367,43
595.5,97,43
45,97.786,43
86.5,97.7,43
345.375,97.625,43
577.833,97.583,43
619.9,97.9,43
18.8,99.1,43
76.318,100.682,43
351.688,100.812,43
361.367,100.967,43
587,101.5,43
611.3,100.1,43
370.967,102.367,43
636,102,43
28,102.5,43
37.7,103.3,43
55.115,103.115,43
333.125,103.688,43
342.875,103.75,43
481.136,102.591,43
323.5,104.5,43
600.786,104,43
627.1,103.9,43
380.591,104.773,43
22.1,104.7,43
490,106,43
47.192,106.962,43
84.167,107.25,43
348.929,106.357,43
579.5,106.929,43
618.033,107.633,43
59.786,107.643,43
586.5,107.9,43
355.5,109,43
364.875,109.5,43
473.423,108.731,43
593.167,108.767,43
464,110,43
480.667,108.833,43
609.167,109.833,43
19.7,110.5,43
38.583,111.083,43
633.062,111.25,43
54.667,112.5,43
336.429,112.357,43
346.633,112.033,43
373.885,112.115,43
316.885,112.885,43
326.967,113.367,43
506.318,112.682,43
29.417,114.333,43
483.818,114.636,43
496,113.786,43
585.367,114.167,43
600.9,113.9,43
615.071,114.429,43
624.409,114.227,43
383.864,114.955,43
352.333,115.167,43
638.7,116.2,43
46.318,116.682,43
357.5,118,43
473.5,118.125,43
608.921,118.605,43
464.033,119.633,43
577.773,119.227,43
593.312,119.125,43
339.115,120.038,43
366.682,120.318,43
632.136,120.045,43
36.955,120.864,43
349,121.5,43
617.9,121.1,43
54.038,122.346,43
320.318,121.773,43
330.786,122,43
376,122,43
454.115,121.885,43
490.7,121.5,43
502.115,121.885,43
480.967,124.633,43
551.3,123.4,43
569.5,124,43
585.633,124.3,43
601.714,123.857,43
354.625,124.625,43
443.654,124.962,43
326.367,126.633,43
45.333,126.583,43
312,126.5,43
360.033,127.633,43
471,127.214,43
527.136,126.591,43
433.885,128.115,43
461.286,128.286,43
560.5,128.071,43
609.786,128,43
341.9,128.9,43
577.562,129.25,43
593.633,128.967,43
498.045,130.318,43
541.25,129.917,43
634,130,43
322.033,131.633,43
351.286,131.071,43
451.286,130.857,43
54.2,132.2,43
332.731,131.885,43
408.038,131.654,43
424.962,132.346,43
487.125,132.5,43
507.136,132.591,43
551.885,133.5,43
569.071,133.714,43
601.833,133.167,43
441.731,134.269,43
477.5,134.071,43
585.5,134.125,43
338.833,135.25,43
626.917,135.667,43
220.136,136.045,43
467.5,136.071,43
46.045,137.136,43
205.115,137.115,43
416.346,136.962,43
458.125,137.5,43
533,137,43
560.417,137.667,43
610.033,137.633,43
345.038,138.577,43
432.9,138.1,43
594.071,138.5,43
358.038,138.654,43
577.367,138.967,43
449.25,140.125,43
491.633,140.033,43
407.367,140.967,43
482.143,141.714,43
335.5,142,43
424,142.214,43
618.857,141.786,43
213.5,142.929,43
473.167,143.167,43
551.286,142.857,43
568.955,142.864,43
602,142.786,43
440.786,144,43
585.5,143.5,43
207.5,144.833,43
463.167,144.611,43
38.885,145.885,43
415.367,146.167,43
455.25,146.167,43
627.889,146.167,43
49.227,147.318,43
191.714,146.714,43
201.115,146.885,43
432.033,147.633,43
498.577,146.808,43
560,146.786,43
610.5,146.929,43
577.367,148.167,43
448.125,149.5,43
488.7,149.233,43
593.833,148.767,43
637.357,149,43
230,149.786,43
479.233,150.7,43
219.633,150.9,43
619,151,43
196.667,151.333,43
210,151.786,43
423.1,152.1,43
462.9,151.3,43
469.885,152.115,43
568.5,152.071,43
603.1,152.1,43
439.812,153.75,43
584.875,153.75,43
265.3,153.4,43
456,153.786,43
42.667,155.583,43
246.417,155.667,43
412.967,155.367,43
192.367,156.033,43
201.786,156,43
611.786,156,43
172.857,157.286,43
182.833,156.75,43
431.119,158.595,43
494.115,156.885,43
559.367,156.967,43
576.033,157.633,43
52.318,157.773,43
225.786,158,43
236.583,157.917,43
484.333,158.778,43
595.786,158,43
447.9,158.9,43
464.237,159.763,43
215.9,159.9,43
475.147,160.029,43
621.75,159.938,43
355.214,161,43
420.214,161,43
638.214,161,43
604.643,162.071,43
207.447,163.711,43
439.312,163.125,43
583.714,162.857,43
36.038,163.654,43
455.5,164.125,43
46.5,165.5,43
139.885,164.885,43
178.812,165.312,43
188,164.786,43
197.69,165.357,43
242.192,165.423,43
340.967,165.367,43
564.833,164.611,43
614,164.833,43
629.5,165.5,43
159.4,166.3,43
169.367,166.167,43
231.25,166.125,43
411.577,165.885,43
489.591,165.864,43
592.2,166.2,43
57,167,43
222,166.3,43
427.367,166.967,43
252,167.5,43
447,168,43
469.5,168.125,43
148.033,169.633,43
318.088,169.382,43
350.192,169.423,43
480.038,168.654,43
191.7,169.7,43
212.8,170.8,43
306.423,171.269,43
359.5,170.5,43
621.8,170.8,43
638,170.5,43
141.375,171.375,43
203.938,172.75,43
226.786,170.929,43
419.1,172.033,43
435.382,171.912,43
461.147,172.029,43
607.929,172.286,43
31.773,172.682,43
134.885,173.115,43
184,173,43
333.583,172.667,43
598.875,173.5,43
41.346,174.038,43
51.083,174.417,43
122.115,173.885,43
174.7,174.7,43
236.286,173.929,43
288.115,173.885,43
565.885,173.885,43
155.633,174.967,43
165.367,174.967,43
193.722,175,43
246,174.786,43
342.885,175.577,43
629.875,175.688,43
452.633,176.033,43
588.962,175.654,43
61.5,176.5,43
228.25,176.875,43
297.857,177.286,43
443.367,176.967,43
474.55,177.6,43
219.833,178.167,43
309.3,177.1,43
318.25,177.75,43
325.633,178.033,43
186.25,178.5,43
210.033,179.633,43
351.5,179,43
430.088,179.382,43
436.786,178.5,43
360.885,180.115,43
464.625,179.625,43
638.5,180,43
200.812,181.312,43
35.917,181.75,43
335.633,182.033,43
595.885,182.115,43
606,182.5,43
45.5,182.929,43
151.367,182.967,43
160.714,182.857,43
170,182.786,43
179.857,182.714,43
234.714,183.071,43
306.167,182.75,43
623.577,182.808,43
54.962,183.654,43
124,184,43
189.083,183.667,43
288.786,184,43
438.154,185.538,43
457.5,184.5,43
225.618,184.912,43
344.967,185.367,43
370.318,184.682,43
448.115,184.885,43
133.786,186,43
632.125,186.25,43
142.857,187.286,43
216.433,186.9,43
297.5,187,43
328.5,187.853,43
463.7,186.1,43
470.115,186.885,43
615.962,187.423,43
206.786,188,43
354,188,43
19.333,188.583,43
29.864,188.955,43
313.367,188.967,43
589.115,189.115,43
149.357,189.214,43
40,191,43
155.618,191.088,43
165.367,190.967,43
174.633,190.967,43
184.125,191.25,43
241,190.786,43
337.711,191.5,43
363,191.214,43
599.214,191,43
624.875,191.5,43
50.045,192.136,43
60,192,43
194.045,192.136,43
231.265,192.324,43
304.735,193.441,43
452.885,193.115,43
462.136,192.591,43
608.214,193,43
128.136,194.045,43
221.875,194.375,43
321.382,193.912,43
431.3,193.6,43
137.633,195.033,43
147.083,195.25,43
347,195,43
372.5,194.917,43
634.033,195.633,43
294.812,196.625,43
211.9,196.9,43
330.125,197.25,43
617.115,196.885,43
153.786,197.5,43
200.767,198.5,43
285,198,43
355.786,198,43
24.3,198.5,43
34.8,198.8,43
160.033,199.633,43
169.562,199.25,43
178.967,199.367,43
188.423,199.269,43
237.562,199.875,43
313.286,198.857,43
194.643,200.071,43
44.8,200.8,43
55.682,201.045,43
228.167,201.367,43
246.808,201.423,43
259.773,200.5,43
339.367,200.967,43
626.367,200.967,43
290.722,202.056,43
366.2,202.2,43
437.214,202,43
447.7,201.5,43
609.786,202,43
132.5,203.5,43
142.033,203.633,43
219.312,203.188,43
305.333,202.583,43
322.735,203.5,43
151.786,204,43
348.167,204.25,43
634.714,204.857,43
158.333,205.5,43
296.885,206.115,43
618.367,206.033,43
164.833,207.633,43
174.188,207.688,43
184.125,207.25,43
194.029,207.147,43
203.625,207,43
224.2,207.3,43
267.115,207.115,43
331.367,206.967,43
253.786,208,43
260.643,207.929,43
287.367,208.033,43
314.125,208.75,43
358,207.786,43
386.417,209.083,43
245.125,210.25,43
340.5,210.5,43
601.786,210,43
627.367,210.167,43
610.967,211.367,43
146.5,212.333,43
156.9,211.9,43
228.367,212.033,43
304.5,212.333,43
367.5,212.071,43
135.423,213.038,43
219.286,212.857,43
323.5,213,43
209.382,214.088,43
350.115,213.885,43
635.962,214.423,43
189.611,215.444,43
198.967,215.367,43
261.167,214.75,43
619.367,214.967,43
170.667,216.5,43
180,215.786,43
295.115,216.269,43
606,215.5,43
252.125,217.5,43
243.071,218.714,43
360.7,217.3,43
233.9,219.9,43
601.286,219.786,43
628,219.786,43
215.206,221.794,43
224.577,220.808,43
610.714,220.857,43
268,222.214,43
591.75,221.917,43
205.5,222.875,43
185.633,224.033,43
258.5,224.333,43
619.45,224.75,43
636,223.786,43
166.233,225.167,43
176.038,224.654,43
249.071,226.429,43
430.955,226.5,43
230,228.214,43
239.25,227.938,43
220.967,229.367,43
422.5,229.5,43
628.088,229.382,43
181.9,229.7,43
597,230,43
611.1,230.1,43
211.269,230.731,43
533,233.214,43
588.269,233.115,43
636.423,233.269,43
177.143,234.357,43
187.5,234.071,43
254.9,234.1,43
428.625,233.375,43
620.033,234.633,43
122.167,235.5,43
244.967,235.367,43
603.885,236.115,43
235.5,236.5,43
508.318,236.682,43
225.286,238.286,43
612.033,239.633,43
628.633,238.967,43
517.885,239.885,43
595.367,240.033,43
527.409,241.864,43
586.2,242.2,43
536.955,242.864,43
637.1,243.233,43
185.423,244.192,43
620.5,244,43
242.417,245.083,43
604.071,245.5,43
76.071,247.5,43
65,248.214,43
512.667,248.5,43
628.75,248.125,43
595.587,249.848,43
612.367,248.967,43
522,249.786,43
531.667,250.417,43
541,251.5,43
586.423,251.962,43
620.625,253.125,43
637.269,252.962,43
603.269,254.423,43
468.318,254.682,43
567.333,254.583,43
81.346,256.038,43
91.5,255.5,43
494,255.786,43
577.1,256.1,43
506.038,256.654,43
516.167,257.367,43
628.938,257.75,43
70.409,257.864,43
477.571,258.143,43
525.633,258.033,43
612,258.214,43
534.967,259.367,43
594.885,259.115,43
392.389,260.167,43
545.115,260.269,43
571.2,260.2,43
461.5,262.071,43
486.115,261.885,43
554.808,262.577,43
620.5,262.5,43
636.917,262.333,43
99,263,43
492.5,263,43
498.875,263.75,43
603.5,263.5,43
87.917,264.25,43
565.115,263.885,43
586.917,264.667,43
470.577,265.038,43
510.654,264.962,43
78.5,266,43
520,266,43
575.167,265.667,43
529.5,267,43
628.577,267.038,43
68.409,267.864,43
454.682,268.318,43
539.1,267.9,43
612.786,268,43
479.286,268.857,43
549,269,43
595.333,268.583,43
398.962,269.654,43
486,269.5,43
492,269.786,43
105.4,271.3,43
416,271.214,43
504.033,271.633,43
558.864,270.955,43
94.318,271.773,43
463.5,272.071,43
621,272.214,43
636.3,272,43
84.929,273.5,43
568.417,273.083,43
604.367,272.967,43
513.633,274.033,43
524.038,274.346,43
41.083,275.25,43
75.714,275.286,43
248.682,274.682,43
448.286,275.286,43
472.115,274.885,43
532.929,275.5,43
6,275.786,43
406.962,275.654,43
542.643,276.571,43
65.115,277.115,43
424.033,277.633,43
484.654,276.731,43
612.967,277.367,43
628.731,277.269,43
52.583,277.917,43
257.917,278.25,43
509.458,279.167,43
552.318,278.045,43
596.115,277.885,43
100.269,279.731,43
267.5,278.5,43
398.033,279.633,43
440.033,279.367,43
494.233,279.167,43
139.3,279.5,43
456.731,279.885,43
604.192,279.923,43
90.967,281.633,43
241,281,43
415.115,281.115,43
561.583,280.667,43
503.25,282.125,43
518.214,282,43
110.115,282.885,43
388.967,283.367,43
431,283.5,43
465.5,282.875,43
476.967,283.367,43
527.688,283.188,43
80,285,43
250.192,284.423,43
448.071,284.5,43
537,284.214,43
8.269,285.115,43
131.115,285.115,43
148.25,284.5,43
405.9,284.9,43
546.667,285.583,43
608.714,285.714,43
618.654,284.962,43
635.864,284.409,43
338.227,286.864,43
422.625,287.125,43
510.967,287.367,43
599.333,286.583,43
259.786,288,43
269.5,288.071,43
439.062,288.75,43
50.3,288.5,43
396.857,289.286,43
456.033,289.633,43
496.429,289.071,43
503.5,288,43
16.682,290.318,43
117.269,290.423,43
140.038,289.654,43
1.167,290.944,43
241.333,290.583,43
253.3,290.1,43
413.75,290.875,43
521.571,290.786,43
35.423,292.192,43
531.5,292,43
107.857,292.714,43
388.071,293.5,43
430.214,293,43
541,293,43
132.071,294.5,43
148.962,294.346,43
404.643,294.571,43
446.9,293.9,43
504.318,294.318,43
592,294,43
8.929,295.5,43
233,295,43
463.633,294.967,43
611.367,294.967,43
247.409,296.227,43
255.633,296.033,43
421.346,296.423,43
514,296,43
602,296,43
26.7,296.5,43
44.227,296.864,43
222.038,296.654,43
265.083,296.75,43
437.786,298,43
123.333,298.583,43
396,298.786,43
454.75,299.083,43
526.188,299.312,43
17.885,299.885,43
140.367,300.033,43
412.115,299.885,43
634.25,299.917,43
1.278,300.833,43
114.115,300.885,43
535.367,300.967,43
545.083,301.25,43
239.286,302.286,43
429.167,302.233,43
228.929,303.5,43
386.167,303.25,43
445.9,303.1,43
130.654,304.038,43
249.786,304,43
